trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1102,False,"{'a': 0.5, 'e': 0.4419544830788392}",35,20,-26.430519472088953,"{0: 12, 1: 0, 2: 1, 3: 2, 4: 0}",1
1103,False,"{'a': 0.5, 'e': 0.4410482499623849}",30,18,0.2069570769203537,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1104,False,"{'a': 0.5, 'e': 0.440141566932649}",20,0,-22.308045856268283,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1105,False,"{'a': 0.5, 'e': 0.43923443491453884}",20,3,-78.1900342737139,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 1}",1
1106,False,"{'a': 0.5, 'e': 0.43832685483341977}",20,0,-2.896970994714507,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1107,False,"{'a': 0.5, 'e': 0.4374188276151138}",20,0,26.51631689990328,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1108,False,"{'a': 0.5, 'e': 0.4365103541859}",25,0,-39.5729340043618,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
1109,False,"{'a': 0.5, 'e': 0.43560143547251173}",25,0,-51.33264967517633,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
1110,False,"{'a': 0.5, 'e': 0.43469207240213686}",20,0,-22.510075214617338,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
1111,False,"{'a': 0.5, 'e': 0.4337822659024165}",20,8,-5.627680791704366,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1112,False,"{'a': 0.5, 'e': 0.43287201690144445}",30,0,-101.32955022678449,"{0: 23, 1: 1, 2: 3, 3: 1, 4: 2}",0
1113,False,"{'a': 0.5, 'e': 0.4319613263277655}",30,5,-49.23756821604981,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",1
1114,False,"{'a': 0.5, 'e': 0.43105019511037507}",35,0,-112.85029902096971,"{0: 28, 1: 0, 2: 4, 3: 0, 4: 3}",0
1115,False,"{'a': 0.5, 'e': 0.43013862417871795}",25,11,11.71975103568409,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1116,False,"{'a': 0.5, 'e': 0.4292266144626874}",20,0,2.243598130395141,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1117,False,"{'a': 0.5, 'e': 0.42831416689262486}",25,0,-5.086059096272432,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1118,False,"{'a': 0.5, 'e': 0.42740128239931785}",20,16,8.542444829132933,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1119,False,"{'a': 0.5, 'e': 0.4264879619139997}",25,15,-8.528216046370304,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 0}",1
1120,False,"{'a': 0.5, 'e': 0.4255742063683486}",20,6,-18.740226513269647,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1121,False,"{'a': 0.5, 'e': 0.4246600166944863}",20,3,-37.07793927002831,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1122,False,"{'a': 0.5, 'e': 0.42374539382497795}",20,0,-27.157707083663425,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1123,False,"{'a': 0.5, 'e': 0.4228303386928301}",20,10,-15.934182066274783,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1124,False,"{'a': 0.5, 'e': 0.42191485223149044}",30,7,29.72596333573883,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1125,False,"{'a': 0.5, 'e': 0.4209989353748466}",25,14,12.924533357536847,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1126,False,"{'a': 0.5, 'e': 0.4200825890572251}",20,13,15.389885104111013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1127,False,"{'a': 0.5, 'e': 0.41916581421339116}",30,8,-49.76932809882929,"{0: 18, 1: 0, 2: 2, 3: 1, 4: 1}",1
1128,False,"{'a': 0.5, 'e': 0.41824861177854644}",30,12,-38.1334254313239,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 1}",1
1129,False,"{'a': 0.5, 'e': 0.41733098268832913}",20,3,4.288746123034213,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1130,False,"{'a': 0.5, 'e': 0.41641292787881257}",25,13,-8.132650468306055,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1131,False,"{'a': 0.5, 'e': 0.4154944482865042}",20,0,-34.837168016496854,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1132,False,"{'a': 0.5, 'e': 0.41457554484834536}",25,11,-52.44873340813869,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1133,False,"{'a': 0.5, 'e': 0.4136562185017092}",35,0,-93.33531054702217,"{0: 28, 1: 0, 2: 5, 3: 0, 4: 2}",0
1134,False,"{'a': 0.5, 'e': 0.41273647018440035}",20,10,-23.140170641094016,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1135,False,"{'a': 0.5, 'e': 0.4118163008346541}",30,3,34.16753762037927,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
1136,False,"{'a': 0.5, 'e': 0.4108957113911349}",30,0,-28.331054580345242,"{0: 25, 1: 0, 2: 4, 3: 1, 4: 0}",0
1137,False,"{'a': 0.5, 'e': 0.4099747027929363}",20,7,2.01948427007552,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1138,False,"{'a': 0.5, 'e': 0.4090532759795789}",25,10,-26.57950045087102,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
1139,False,"{'a': 0.5, 'e': 0.40813143189101025}",30,12,8.881661359968975,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1140,False,"{'a': 0.5, 'e': 0.4072091714676032}",35,23,24.06137114056658,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1141,False,"{'a': 0.5, 'e': 0.40628649565015557}",25,0,-66.37357642887856,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",1
1142,False,"{'a': 0.5, 'e': 0.4053634053798891}",20,0,-11.016469119679387,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1143,False,"{'a': 0.5, 'e': 0.40443990159844795}",30,13,-27.780406530406765,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 0}",1
1144,False,"{'a': 0.5, 'e': 0.4035159852478982}",30,10,9.610126419642276,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",1
1145,False,"{'a': 0.5, 'e': 0.402591657270727}",20,13,-24.60872425315916,"{0: 4, 1: 1, 2: 1, 3: 1, 4: 0}",1
1146,False,"{'a': 0.5, 'e': 0.40166691860984083}",25,8,-13.723562352671243,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
1147,False,"{'a': 0.5, 'e': 0.4007417702085661}",20,11,-4.890128818313366,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1148,False,"{'a': 0.5, 'e': 0.3998162130106463}",25,0,-18.684040005418883,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1149,False,"{'a': 0.5, 'e': 0.39889024796024225}",35,7,-8.400671819583446,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 0}",1
1150,False,"{'a': 0.5, 'e': 0.3979638760019309}",20,14,-12.20716592752673,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1151,False,"{'a': 0.5, 'e': 0.39703709808070387}",20,6,-98.80834754599897,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 3}",1
1152,False,"{'a': 0.5, 'e': 0.3961099151419678}",30,9,-19.69373640555579,"{0: 16, 1: 2, 2: 2, 3: 1, 4: 0}",1
1153,False,"{'a': 0.5, 'e': 0.3951823281315416}",20,0,6.242510190847225,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1154,False,"{'a': 0.5, 'e': 0.39425433799565673}",20,9,-7.259021685418411,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
1155,False,"{'a': 0.5, 'e': 0.3933259456809559}",20,12,9.964290065340245,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1156,False,"{'a': 0.5, 'e': 0.3923971521344918}",20,3,-36.18286601516595,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1157,False,"{'a': 0.5, 'e': 0.391467958303727}",25,0,33.17684434438373,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1158,False,"{'a': 0.5, 'e': 0.39053836513653184}",20,5,-19.602978718650895,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 0}",1
1159,False,"{'a': 0.5, 'e': 0.38960837358118433}",35,18,-26.263360057048875,"{0: 12, 1: 2, 2: 2, 3: 1, 4: 0}",1
1160,False,"{'a': 0.5, 'e': 0.3886779845863687}",25,17,13.812817403494392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1161,False,"{'a': 0.5, 'e': 0.3877471991011745}",20,16,10.186499900767648,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1162,False,"{'a': 0.5, 'e': 0.3868160180750963}",30,12,-11.133064770030298,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1163,False,"{'a': 0.5, 'e': 0.38588444245803166}",30,13,17.26498731181975,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1164,False,"{'a': 0.5, 'e': 0.3849524732002807}",25,0,-4.568601668504652,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1165,False,"{'a': 0.5, 'e': 0.3840201112525452}",20,0,-31.10324099504916,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1166,False,"{'a': 0.5, 'e': 0.3830873575659273}",25,9,0.6538870436698119,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1167,False,"{'a': 0.5, 'e': 0.38215421309192943}",20,8,-10.706853694730247,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
1168,False,"{'a': 0.5, 'e': 0.38122067878245186}",20,0,-13.00808790191754,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
1169,False,"{'a': 0.5, 'e': 0.38028675558979297}",20,9,-39.81393686135548,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1170,False,"{'a': 0.5, 'e': 0.3793524444666476}",20,0,-59.50619197360572,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
1171,False,"{'a': 0.5, 'e': 0.3784177463661064}",20,0,3.964674157889449,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1172,False,"{'a': 0.5, 'e': 0.37748266224165516}",30,15,16.00215376384707,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1173,False,"{'a': 0.5, 'e': 0.3765471930471728}",20,0,-7.438313983571055,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
1174,False,"{'a': 0.5, 'e': 0.37561133973693156}",20,0,-90.46878413349565,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1175,False,"{'a': 0.5, 'e': 0.3746751032655952}",20,12,16.24181812836268,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1176,False,"{'a': 0.5, 'e': 0.3737384845882183}",20,9,-2.6213204911285497,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1177,False,"{'a': 0.5, 'e': 0.3728014846602459}",20,0,-17.110235038283825,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1178,False,"{'a': 0.5, 'e': 0.3718641044375113}",25,8,-3.704266828115215,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1179,False,"{'a': 0.5, 'e': 0.370926344876236}",20,10,19.188933862876322,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1180,False,"{'a': 0.5, 'e': 0.3699882069330285}",30,11,-23.661922090418805,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1181,False,"{'a': 0.5, 'e': 0.36904969156488293}",20,0,-79.02777738492314,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1182,False,"{'a': 0.5, 'e': 0.3681107997291792}",25,10,-20.85831510764907,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
1183,False,"{'a': 0.5, 'e': 0.3671715323836806}",25,8,31.28180101964783,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1184,False,"{'a': 0.5, 'e': 0.3662318904865337}",30,9,-66.08407551917658,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 2}",1
1185,False,"{'a': 0.5, 'e': 0.36529187499626703}",20,11,-5.954305983891512,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1186,False,"{'a': 0.5, 'e': 0.36435148687179014}",25,9,-9.503401607143495,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1187,False,"{'a': 0.5, 'e': 0.36341072707239336}",25,4,11.622915300830376,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
1188,False,"{'a': 0.5, 'e': 0.36246959655774535}",20,9,3.6641445195402396,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1189,False,"{'a': 0.5, 'e': 0.36152809628789334}",20,11,-19.393144061488606,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 0}",1
1190,False,"{'a': 0.5, 'e': 0.3605862272232616}",20,4,9.803340680488938,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1191,False,"{'a': 0.5, 'e': 0.3596439903246506}",20,0,-25.49791000160537,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
1192,False,"{'a': 0.5, 'e': 0.35870138655323647}",20,0,0.43506465269806216,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1193,False,"{'a': 0.5, 'e': 0.357758416870569}",25,8,-29.88162737894636,"{0: 13, 1: 1, 2: 1, 3: 2, 4: 0}",1
1194,False,"{'a': 0.5, 'e': 0.3568150822385715}",20,2,11.45163858631537,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1195,False,"{'a': 0.5, 'e': 0.35587138361953957}",20,12,16.71639371883334,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1196,False,"{'a': 0.5, 'e': 0.35492732197613985}",25,0,-18.83927476649699,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
1197,False,"{'a': 0.5, 'e': 0.35398289827140994}",25,11,-28.906883576012834,"{0: 10, 1: 0, 2: 3, 3: 1, 4: 0}",1
1198,False,"{'a': 0.5, 'e': 0.35303811346875624}",20,10,5.733564682356933,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1199,False,"{'a': 0.5, 'e': 0.3520929685319536}",25,14,0.23705681920414445,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1200,False,"{'a': 0.5, 'e': 0.3511474644251443}",25,14,15.63506632521888,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.5, 'e': 0.35020160211283674}",25,9,8.824487923708356,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1202,False,"{'a': 0.5, 'e': 0.34925538255990546}",25,5,12.728504010286015,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1203,False,"{'a': 0.5, 'e': 0.3483088067315887}",25,0,23.83589777895339,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1204,False,"{'a': 0.5, 'e': 0.3473618755934884}",20,9,18.912818835550524,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1205,False,"{'a': 0.5, 'e': 0.346414590111569}",25,20,9.999176943549902,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1206,False,"{'a': 0.5, 'e': 0.345466951252156}",20,14,10.77163563868459,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1207,False,"{'a': 0.5, 'e': 0.3445189599819362}",25,9,27.489165290257315,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1208,False,"{'a': 0.5, 'e': 0.3435706172679552}",25,5,-5.374711098475898,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1209,False,"{'a': 0.5, 'e': 0.3426219240776173}",30,13,32.95472672246004,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.5, 'e': 0.3416728813786844}",25,0,-57.30660417537792,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",0
1211,False,"{'a': 0.5, 'e': 0.3407234901392746}",20,11,6.113952269509898,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1212,False,"{'a': 0.5, 'e': 0.33977375132786225}",20,0,-99.24339069986229,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
1213,False,"{'a': 0.5, 'e': 0.3388236659132757}",20,8,-26.24668274926243,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1214,False,"{'a': 0.5, 'e': 0.33787323486469684}",25,3,10.883949230259061,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1215,False,"{'a': 0.5, 'e': 0.33692245915166047}",20,7,-0.7554370780528665,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1216,False,"{'a': 0.5, 'e': 0.33597133974405247}",20,8,-10.618097346980703,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 0}",1
1217,False,"{'a': 0.5, 'e': 0.33501987761211016}",25,0,-9.703795907355747,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
1218,False,"{'a': 0.5, 'e': 0.3340680737264198}",30,21,17.54104529167765,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.5, 'e': 0.3331159290579163}",20,16,7.272787522007511,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.5, 'e': 0.33216344457788255}",20,0,-13.624900051262667,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1221,False,"{'a': 0.5, 'e': 0.33121062125794754}",25,14,10.898291950710965,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1222,False,"{'a': 0.5, 'e': 0.3302574600700867}",35,4,-0.7646676881847663,"{0: 26, 1: 2, 2: 3, 3: 0, 4: 0}",1
1223,False,"{'a': 0.5, 'e': 0.32930396198661954}",20,12,5.839011395304603,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1224,False,"{'a': 0.5, 'e': 0.3283501279802093}",25,15,13.351517998804407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.5, 'e': 0.3273959590238619}",30,19,-32.18128011171933,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1226,False,"{'a': 0.5, 'e': 0.32644145609092495}",25,0,-15.3607592106612,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1227,False,"{'a': 0.5, 'e': 0.32548662015508717}",25,6,-19.3927975581272,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 0}",1
1228,False,"{'a': 0.5, 'e': 0.3245314521903764}",30,16,-6.247234187338956,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1229,False,"{'a': 0.5, 'e': 0.32357595317115934}",20,10,-24.328786158171475,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1230,False,"{'a': 0.5, 'e': 0.3226201240721405}",20,6,12.66167784655459,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1231,False,"{'a': 0.5, 'e': 0.32166396586836093}",20,11,17.18145275972108,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.5, 'e': 0.32070747953519785}",25,15,3.558400415853191,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1233,False,"{'a': 0.5, 'e': 0.31975066604836266}",30,18,2.328572166586968,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1234,False,"{'a': 0.5, 'e': 0.31879352638390085}",25,3,-47.9523916341583,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 0}",1
1235,False,"{'a': 0.5, 'e': 0.3178360615181904}",35,20,-33.21464197887319,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
1236,False,"{'a': 0.5, 'e': 0.31687827242794087}",20,13,0.8350024684680413,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1237,False,"{'a': 0.5, 'e': 0.3159201600901934}",20,9,23.106703862675722,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.5, 'e': 0.314961725482318}",20,0,-52.184399541287334,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
1239,False,"{'a': 0.5, 'e': 0.31400296958201374}",20,4,-16.045179075905935,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1240,False,"{'a': 0.5, 'e': 0.3130438933673074}",20,0,-25.076307300528057,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1241,False,"{'a': 0.5, 'e': 0.31208449781655245}",20,0,-51.539116456927964,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
1242,False,"{'a': 0.5, 'e': 0.3111247839084285}",25,0,-6.939382718501495,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1243,False,"{'a': 0.5, 'e': 0.3101647526219395}",20,7,-28.34432628439137,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1244,False,"{'a': 0.5, 'e': 0.3092044049364132}",20,6,14.847248415472052,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1245,False,"{'a': 0.5, 'e': 0.3082437418315003}",30,12,-61.54384716458983,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 2}",1
1246,False,"{'a': 0.5, 'e': 0.3072827642871728}",20,0,7.344551348682854,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1247,False,"{'a': 0.5, 'e': 0.3063214732837244}",30,24,11.104107386631375,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.5, 'e': 0.3053598698017676}",25,17,-6.840735327554968,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1249,False,"{'a': 0.5, 'e': 0.3043979548222341}",30,17,19.18134663741635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.5, 'e': 0.3034357293263733}",35,18,-6.697788063443058,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
1251,False,"{'a': 0.5, 'e': 0.3024731942957511}",20,10,19.88360171410856,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.5, 'e': 0.30151035071224985}",30,19,-25.342214810313447,"{0: 9, 1: 0, 2: 0, 3: 2, 4: 0}",1
1253,False,"{'a': 0.5, 'e': 0.30054719955806597}",20,7,-66.37652935637944,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 2}",1
1254,False,"{'a': 0.5, 'e': 0.2995837418157099}",25,17,1.8377280733911756,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1255,False,"{'a': 0.5, 'e': 0.2986199784680048}",30,0,16.19523980366754,"{0: 27, 1: 1, 2: 1, 3: 1, 4: 0}",0
1256,False,"{'a': 0.5, 'e': 0.2976559104980853}",20,9,1.9395519702710184,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1257,False,"{'a': 0.5, 'e': 0.2966915388893976}",20,7,-45.90218148657986,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
1258,False,"{'a': 0.5, 'e': 0.29572686462569675}",20,8,-2.991237757118985,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 0}",1
1259,False,"{'a': 0.5, 'e': 0.29476188869104697}",25,0,2.726703686635064,"{0: 21, 1: 2, 2: 2, 3: 0, 4: 0}",0
1260,False,"{'a': 0.5, 'e': 0.29379661206982005}",25,15,-32.194023204645575,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
1261,False,"{'a': 0.5, 'e': 0.29283103574669445}",25,8,-49.683793974152884,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 2}",1
1262,False,"{'a': 0.5, 'e': 0.2918651607066549}",20,0,-78.8060294188471,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
1263,False,"{'a': 0.5, 'e': 0.2908989879349902}",30,0,6.516098163446823,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
1264,False,"{'a': 0.5, 'e': 0.2899325184172932}",20,5,18.523590512236353,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.5, 'e': 0.2889657531394592}",25,0,-29.488884846352985,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
1266,False,"{'a': 0.5, 'e': 0.28799869308768533}",20,9,-20.908016371118148,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1267,False,"{'a': 0.5, 'e': 0.2870313392484698}",25,7,8.02784305504469,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1268,False,"{'a': 0.5, 'e': 0.28606369260861003}",20,14,9.109289937915324,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.5, 'e': 0.2850957541552022}",25,15,13.52683071418328,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.5, 'e': 0.2841275248756403}",20,16,8.288938434713174,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.5, 'e': 0.2831590057576147}",25,14,-13.416645838769426,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
1272,False,"{'a': 0.5, 'e': 0.2821901977891121}",25,7,-6.189969527194722,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
1273,False,"{'a': 0.5, 'e': 0.2812211019584132}",25,0,-14.388560335624222,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
1274,False,"{'a': 0.5, 'e': 0.2802517192540926}",30,8,-46.12777378512326,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 2}",1
1275,False,"{'a': 0.5, 'e': 0.27928205066501743}",25,0,-4.286050517252814,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1276,False,"{'a': 0.5, 'e': 0.27831209718034644}",25,10,20.0465440810872,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.5, 'e': 0.2773418597895294}",20,2,3.4835311969743206,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1278,False,"{'a': 0.5, 'e': 0.2763713394823053}",20,0,-33.1149785164511,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1279,False,"{'a': 0.5, 'e': 0.2754005372487018}",20,15,8.043564109028733,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.5, 'e': 0.2744294540790338}",25,7,24.587220255433543,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.5, 'e': 0.2734580909639038}",20,11,-38.15921086005104,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1282,False,"{'a': 0.5, 'e': 0.2724864488941989}",25,16,15.21010111707047,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.5, 'e': 0.27151452886109106}",20,5,-27.67009660378631,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
